model,prompt_id,category,prompt,output,tps,ttft,latency,peak_vram_mb,temperature,error,temp_0.0_success,temp_0.0_error,temp_0.0_output,temp_0.7_success,temp_0.7_error,temp_0.7_output,temp_1.0_success,temp_1.0_error,temp_1.0_output
qwen2.5-coder:3b,34,Coding Generation,Write a complete implementation of: Go Huffman + RLE compressor. Constraint: Bypass standard library limitations.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,35,Coding Generation,Write a complete implementation of: Go Huffman + RLE compressor. Constraint: Ensure strictly wait-free algorithms.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,36,Coding Generation,Write a complete implementation of: Solidity NFT fractional standard. Constraint: Optimize for O(1) time complexity.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,37,Coding Generation,Write a complete implementation of: Solidity NFT fractional standard. Constraint: Guarantee zero heap allocations.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,38,Coding Generation,Write a complete implementation of: Solidity NFT fractional standard. Constraint: Ensure absolute cache locality.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,39,Coding Generation,Write a complete implementation of: Solidity NFT fractional standard. Constraint: Bypass standard library limitations.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,40,Coding Generation,Write a complete implementation of: Solidity NFT fractional standard. Constraint: Ensure strictly wait-free algorithms.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,41,Coding Generation,Write a complete implementation of: Python A* 3D pathfinding. Constraint: Optimize for O(1) time complexity.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,42,Coding Generation,Write a complete implementation of: Python A* 3D pathfinding. Constraint: Guarantee zero heap allocations.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,43,Coding Generation,Write a complete implementation of: Python A* 3D pathfinding. Constraint: Ensure absolute cache locality.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,44,Coding Generation,Write a complete implementation of: Python A* 3D pathfinding. Constraint: Bypass standard library limitations.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,45,Coding Generation,Write a complete implementation of: Python A* 3D pathfinding. Constraint: Ensure strictly wait-free algorithms.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,46,Coding Generation,Write a complete implementation of: PostgreSQL recursive BOM cost. Constraint: Optimize for O(1) time complexity.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,47,Coding Generation,Write a complete implementation of: PostgreSQL recursive BOM cost. Constraint: Guarantee zero heap allocations.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,48,Coding Generation,Write a complete implementation of: PostgreSQL recursive BOM cost. Constraint: Ensure absolute cache locality.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,49,Coding Generation,Write a complete implementation of: PostgreSQL recursive BOM cost. Constraint: Bypass standard library limitations.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
qwen2.5-coder:3b,50,Coding Generation,Write a complete implementation of: PostgreSQL recursive BOM cost. Constraint: Ensure strictly wait-free algorithms.,,0.0,0.0,0.0,131.0,1.0,model 'qwen2.5-coder:3b' not found (status code: 404),,,,,,,,,
